entry,at,order
"River: 7♠, 5♦, 6♦, 8♣ [10♥]",2025-03-27T23:37:32.758Z,174311865275800
"""MineSweeperPro @ 1CyApOBBYk"" checks",2025-03-27T23:37:31.934Z,174311865193400
"""james @ yIasX5_n4b"" checks",2025-03-27T23:37:30.335Z,174311865033500
"Turn: 7♠, 5♦, 6♦ [8♣]",2025-03-27T23:37:29.154Z,174311864915400
"""MineSweeperPro @ 1CyApOBBYk"" checks",2025-03-27T23:37:28.330Z,174311864833000
"""james @ yIasX5_n4b"" checks",2025-03-27T23:37:26.251Z,174311864625100
"Flop:  [7♠, 5♦, 6♦]",2025-03-27T23:37:24.449Z,174311864444900
"""james @ yIasX5_n4b"" calls 2.65",2025-03-27T23:37:23.639Z,174311864363900
"""MineSweeperPro @ 1CyApOBBYk"" raises to 2.65",2025-03-27T23:37:22.322Z,174311864232200
"""james @ yIasX5_n4b"" posts a big blind of 1.00",2025-03-27T23:37:20.449Z,174311864044907
"""MineSweeperPro @ 1CyApOBBYk"" posts a small blind of 0.50",2025-03-27T23:37:20.449Z,174311864044906
"""MineSweeperPro @ 1CyApOBBYk"" posts an ante of 0.10",2025-03-27T23:37:20.449Z,174311864044905
"""james @ yIasX5_n4b"" posts an ante of 0.10",2025-03-27T23:37:20.449Z,174311864044904
"Your hand is K♠, 2♠",2025-03-27T23:37:20.449Z,174311864044902
"Player stacks: #1 ""james @ yIasX5_n4b"" (129.60) | #2 ""MineSweeperPro @ 1CyApOBBYk"" (120.40)",2025-03-27T23:37:20.449Z,174311864044901
"-- starting hand #23 (id: muzvoemi8adk)  (No Limit Texas Hold'em) (dealer: ""MineSweeperPro @ 1CyApOBBYk"") --",2025-03-27T23:37:20.449Z,174311864044900
"""james @ yIasX5_n4b"" shows a 3♠, 4♥.",2025-03-27T23:37:17.556Z,174311863755600
"""MineSweeperPro @ 1CyApOBBYk"" shows a J♣.",2025-03-27T23:37:16.879Z,174311863687900
"-- ending hand #22 --",2025-03-27T23:37:16.088Z,174311863608802
"""james @ yIasX5_n4b"" collected 11.00 from pot",2025-03-27T23:37:16.088Z,174311863608801
"Uncalled bet of 5.75 returned to ""james @ yIasX5_n4b""",2025-03-27T23:37:16.088Z,174311863608800
"""MineSweeperPro @ 1CyApOBBYk"" folds",2025-03-27T23:37:15.267Z,174311863526700
"""james @ yIasX5_n4b"" raises to 8.50",2025-03-27T23:37:08.415Z,174311862841500
"""MineSweeperPro @ 1CyApOBBYk"" bets 2.75",2025-03-27T23:36:59.605Z,174311861960500
"River: 6♥, 3♦, 9♦, 10♦ [4♠]",2025-03-27T23:36:55.643Z,174311861564300
"""james @ yIasX5_n4b"" checks",2025-03-27T23:36:54.715Z,174311861471500
"""MineSweeperPro @ 1CyApOBBYk"" checks",2025-03-27T23:36:51.155Z,174311861115500
"Turn: 6♥, 3♦, 9♦ [10♦]",2025-03-27T23:36:49.284Z,174311860928400
"""james @ yIasX5_n4b"" checks",2025-03-27T23:36:48.476Z,174311860847600
"""MineSweeperPro @ 1CyApOBBYk"" checks",2025-03-27T23:36:46.269Z,174311860626900
"Flop:  [6♥, 3♦, 9♦]",2025-03-27T23:36:45.883Z,174311860588300
"""MineSweeperPro @ 1CyApOBBYk"" calls 2.65",2025-03-27T23:36:45.058Z,174311860505800
"""james @ yIasX5_n4b"" raises to 2.65",2025-03-27T23:36:43.898Z,174311860389800
"""MineSweeperPro @ 1CyApOBBYk"" posts a big blind of 1.00",2025-03-27T23:36:41.017Z,174311860101707
"""james @ yIasX5_n4b"" posts a small blind of 0.50",2025-03-27T23:36:41.017Z,174311860101706
"""MineSweeperPro @ 1CyApOBBYk"" posts an ante of 0.10",2025-03-27T23:36:41.017Z,174311860101705
"""james @ yIasX5_n4b"" posts an ante of 0.10",2025-03-27T23:36:41.017Z,174311860101704
"Your hand is 3♠, 4♥",2025-03-27T23:36:41.017Z,174311860101702
"Player stacks: #1 ""james @ yIasX5_n4b"" (124.10) | #2 ""MineSweeperPro @ 1CyApOBBYk"" (125.90)",2025-03-27T23:36:41.017Z,174311860101701
"-- starting hand #22 (id: ekpxzqgsmrjq)  (No Limit Texas Hold'em) (dealer: ""james @ yIasX5_n4b"") --",2025-03-27T23:36:41.017Z,174311860101700
"-- ending hand #21 --",2025-03-27T23:36:38.067Z,174311859806702
"""MineSweeperPro @ 1CyApOBBYk"" collected 2.20 from pot",2025-03-27T23:36:38.067Z,174311859806701
"Uncalled bet of 1.65 returned to ""MineSweeperPro @ 1CyApOBBYk""",2025-03-27T23:36:38.067Z,174311859806700
"""james @ yIasX5_n4b"" folds",2025-03-27T23:36:37.238Z,174311859723800
"""MineSweeperPro @ 1CyApOBBYk"" raises to 2.65",2025-03-27T23:36:35.367Z,174311859536700
"""james @ yIasX5_n4b"" posts a big blind of 1.00",2025-03-27T23:36:33.800Z,174311859380007
"""MineSweeperPro @ 1CyApOBBYk"" posts a small blind of 0.50",2025-03-27T23:36:33.800Z,174311859380006
"""MineSweeperPro @ 1CyApOBBYk"" posts an ante of 0.10",2025-03-27T23:36:33.800Z,174311859380005
"""james @ yIasX5_n4b"" posts an ante of 0.10",2025-03-27T23:36:33.800Z,174311859380004
"Your hand is 5♥, 7♠",2025-03-27T23:36:33.800Z,174311859380002
"Player stacks: #1 ""james @ yIasX5_n4b"" (125.20) | #2 ""MineSweeperPro @ 1CyApOBBYk"" (124.80)",2025-03-27T23:36:33.800Z,174311859380001
"-- starting hand #21 (id: ja8gw3iive98)  (No Limit Texas Hold'em) (dealer: ""MineSweeperPro @ 1CyApOBBYk"") --",2025-03-27T23:36:33.800Z,174311859380000
"-- ending hand #20 --",2025-03-27T23:36:30.800Z,174311859080002
"""james @ yIasX5_n4b"" collected 5.50 from pot",2025-03-27T23:36:30.800Z,174311859080001
"Uncalled bet of 7.50 returned to ""james @ yIasX5_n4b""",2025-03-27T23:36:30.800Z,174311859080000
"""MineSweeperPro @ 1CyApOBBYk"" folds",2025-03-27T23:36:29.988Z,174311858998800
"""james @ yIasX5_n4b"" bets 7.50",2025-03-27T23:36:28.453Z,174311858845300
"""MineSweeperPro @ 1CyApOBBYk"" checks",2025-03-27T23:36:24.693Z,174311858469300
"Turn: Q♠, 5♦, 7♦ [9♠]",2025-03-27T23:36:21.342Z,174311858134200
"""james @ yIasX5_n4b"" checks",2025-03-27T23:36:20.509Z,174311858050900
"""MineSweeperPro @ 1CyApOBBYk"" checks",2025-03-27T23:36:19.027Z,174311857902700
"Flop:  [Q♠, 5♦, 7♦]",2025-03-27T23:36:18.653Z,174311857865300
"""MineSweeperPro @ 1CyApOBBYk"" calls 2.65",2025-03-27T23:36:17.824Z,174311857782400
"""james @ yIasX5_n4b"" raises to 2.65",2025-03-27T23:36:16.699Z,174311857669900
"""MineSweeperPro @ 1CyApOBBYk"" posts a big blind of 1.00",2025-03-27T23:36:14.242Z,174311857424207
"""james @ yIasX5_n4b"" posts a small blind of 0.50",2025-03-27T23:36:14.242Z,174311857424206
"""MineSweeperPro @ 1CyApOBBYk"" posts an ante of 0.10",2025-03-27T23:36:14.242Z,174311857424205
"""james @ yIasX5_n4b"" posts an ante of 0.10",2025-03-27T23:36:14.242Z,174311857424204
"Your hand is 9♣, 7♠",2025-03-27T23:36:14.242Z,174311857424202
"Player stacks: #1 ""james @ yIasX5_n4b"" (122.45) | #2 ""MineSweeperPro @ 1CyApOBBYk"" (127.55)",2025-03-27T23:36:14.242Z,174311857424201
"-- starting hand #20 (id: wt69iatnjk8b)  (No Limit Texas Hold'em) (dealer: ""james @ yIasX5_n4b"") --",2025-03-27T23:36:14.242Z,174311857424200
"-- ending hand #19 --",2025-03-27T23:36:11.338Z,174311857133802
"""james @ yIasX5_n4b"" collected 1.20 from pot",2025-03-27T23:36:11.338Z,174311857133801
"Uncalled bet of 0.50 returned to ""james @ yIasX5_n4b""",2025-03-27T23:36:11.338Z,174311857133800
"""MineSweeperPro @ 1CyApOBBYk"" folds",2025-03-27T23:36:10.493Z,174311857049300
"""james @ yIasX5_n4b"" posts a big blind of 1.00",2025-03-27T23:36:09.443Z,174311856944307
"""MineSweeperPro @ 1CyApOBBYk"" posts a small blind of 0.50",2025-03-27T23:36:09.443Z,174311856944306
"""MineSweeperPro @ 1CyApOBBYk"" posts an ante of 0.10",2025-03-27T23:36:09.443Z,174311856944305
"""james @ yIasX5_n4b"" posts an ante of 0.10",2025-03-27T23:36:09.443Z,174311856944304
"Your hand is 7♠, 6♦",2025-03-27T23:36:09.443Z,174311856944302
"Player stacks: #1 ""james @ yIasX5_n4b"" (121.85) | #2 ""MineSweeperPro @ 1CyApOBBYk"" (128.15)",2025-03-27T23:36:09.443Z,174311856944301
"-- starting hand #19 (id: k4qb8l8hooiz)  (No Limit Texas Hold'em) (dealer: ""MineSweeperPro @ 1CyApOBBYk"") --",2025-03-27T23:36:09.443Z,174311856944300
"""james @ yIasX5_n4b"" shows a A♠, 6♠.",2025-03-27T23:36:07.463Z,174311856746300
"-- ending hand #18 --",2025-03-27T23:36:05.714Z,174311856571402
"""MineSweeperPro @ 1CyApOBBYk"" collected 13.74 from pot with Two Pair, J's & 5's (combination: J♣, J♥, 5♣, 5♥, A♣)",2025-03-27T23:36:05.714Z,174311856571401
"""MineSweeperPro @ 1CyApOBBYk"" shows a 5♣, J♣.",2025-03-27T23:36:05.714Z,174311856571400
"""james @ yIasX5_n4b"" calls 4.12",2025-03-27T23:36:04.867Z,174311856486700
"""MineSweeperPro @ 1CyApOBBYk"" bets 4.12",2025-03-27T23:35:59.351Z,174311855935100
"River: K♣, A♣, J♥, 5♥ [2♠]",2025-03-27T23:35:51.041Z,174311855104100
"""james @ yIasX5_n4b"" checks",2025-03-27T23:35:50.233Z,174311855023300
"""MineSweeperPro @ 1CyApOBBYk"" checks",2025-03-27T23:35:47.371Z,174311854737100
"Turn: K♣, A♣, J♥ [5♥]",2025-03-27T23:35:39.974Z,174311853997400
"""james @ yIasX5_n4b"" checks",2025-03-27T23:35:39.075Z,174311853907500
"""MineSweeperPro @ 1CyApOBBYk"" checks",2025-03-27T23:35:37.398Z,174311853739800
"Flop:  [K♣, A♣, J♥]",2025-03-27T23:35:36.564Z,174311853656400
"""MineSweeperPro @ 1CyApOBBYk"" calls 2.65",2025-03-27T23:35:35.735Z,174311853573500
"""james @ yIasX5_n4b"" raises to 2.65",2025-03-27T23:35:33.575Z,174311853357500
"""MineSweeperPro @ 1CyApOBBYk"" posts a big blind of 1.00",2025-03-27T23:35:25.157Z,174311852515707
"""james @ yIasX5_n4b"" posts a small blind of 0.50",2025-03-27T23:35:25.157Z,174311852515706
"""MineSweeperPro @ 1CyApOBBYk"" posts an ante of 0.10",2025-03-27T23:35:25.157Z,174311852515705
"""james @ yIasX5_n4b"" posts an ante of 0.10",2025-03-27T23:35:25.157Z,174311852515704
"Your hand is A♠, 6♠",2025-03-27T23:35:25.157Z,174311852515702
"Player stacks: #1 ""james @ yIasX5_n4b"" (128.72) | #2 ""MineSweeperPro @ 1CyApOBBYk"" (121.28)",2025-03-27T23:35:25.157Z,174311852515701
"-- starting hand #18 (id: k0dkio7l4veq)  (No Limit Texas Hold'em) (dealer: ""james @ yIasX5_n4b"") --",2025-03-27T23:35:25.157Z,174311852515700
"""MineSweeperPro @ 1CyApOBBYk"" shows a 4♠, 6♠.",2025-03-27T23:35:21.952Z,174311852195200
"-- ending hand #17 --",2025-03-27T23:35:21.553Z,174311852155302
"""MineSweeperPro @ 1CyApOBBYk"" collected 5.50 from pot",2025-03-27T23:35:21.553Z,174311852155301
"Uncalled bet of 1.75 returned to ""MineSweeperPro @ 1CyApOBBYk""",2025-03-27T23:35:21.553Z,174311852155300
"""james @ yIasX5_n4b"" folds",2025-03-27T23:35:20.746Z,174311852074600
"""MineSweeperPro @ 1CyApOBBYk"" bets 1.75",2025-03-27T23:35:18.825Z,174311851882500
"""james @ yIasX5_n4b"" checks",2025-03-27T23:35:15.690Z,174311851569000
"Flop:  [2♦, Q♣, 3♠]",2025-03-27T23:35:13.842Z,174311851384200
"""james @ yIasX5_n4b"" calls 2.65",2025-03-27T23:35:12.991Z,174311851299100
"""MineSweeperPro @ 1CyApOBBYk"" raises to 2.65",2025-03-27T23:35:11.327Z,174311851132700
"""james @ yIasX5_n4b"" posts a big blind of 1.00",2025-03-27T23:35:09.244Z,174311850924407
"""MineSweeperPro @ 1CyApOBBYk"" posts a small blind of 0.50",2025-03-27T23:35:09.244Z,174311850924406
"""MineSweeperPro @ 1CyApOBBYk"" posts an ante of 0.10",2025-03-27T23:35:09.244Z,174311850924405
"""james @ yIasX5_n4b"" posts an ante of 0.10",2025-03-27T23:35:09.244Z,174311850924404
"Your hand is 7♥, 6♣",2025-03-27T23:35:09.244Z,174311850924402
"Player stacks: #1 ""james @ yIasX5_n4b"" (131.47) | #2 ""MineSweeperPro @ 1CyApOBBYk"" (118.53)",2025-03-27T23:35:09.244Z,174311850924401
"-- starting hand #17 (id: eh57oqgcapxx)  (No Limit Texas Hold'em) (dealer: ""MineSweeperPro @ 1CyApOBBYk"") --",2025-03-27T23:35:09.244Z,174311850924400
"-- ending hand #16 --",2025-03-27T23:35:06.281Z,174311850628102
"""MineSweeperPro @ 1CyApOBBYk"" collected 1.20 from pot",2025-03-27T23:35:06.281Z,174311850628101
"Uncalled bet of 0.50 returned to ""MineSweeperPro @ 1CyApOBBYk""",2025-03-27T23:35:06.281Z,174311850628100
"""james @ yIasX5_n4b"" folds",2025-03-27T23:35:05.457Z,174311850545700
"""MineSweeperPro @ 1CyApOBBYk"" posts a big blind of 1.00",2025-03-27T23:35:00.289Z,174311850028907
"""james @ yIasX5_n4b"" posts a small blind of 0.50",2025-03-27T23:35:00.289Z,174311850028906
"""MineSweeperPro @ 1CyApOBBYk"" posts an ante of 0.10",2025-03-27T23:35:00.289Z,174311850028905
"""james @ yIasX5_n4b"" posts an ante of 0.10",2025-03-27T23:35:00.289Z,174311850028904
"Your hand is 3♦, 6♠",2025-03-27T23:35:00.289Z,174311850028902
"Player stacks: #1 ""james @ yIasX5_n4b"" (132.07) | #2 ""MineSweeperPro @ 1CyApOBBYk"" (117.93)",2025-03-27T23:35:00.289Z,174311850028901
"-- starting hand #16 (id: zkct3bcacmx2)  (No Limit Texas Hold'em) (dealer: ""james @ yIasX5_n4b"") --",2025-03-27T23:35:00.289Z,174311850028900
"""MineSweeperPro @ 1CyApOBBYk"" shows a A♥, Q♦.",2025-03-27T23:34:58.928Z,174311849892800
"-- ending hand #15 --",2025-03-27T23:34:56.675Z,174311849667502
"""MineSweeperPro @ 1CyApOBBYk"" collected 2.20 from pot",2025-03-27T23:34:56.675Z,174311849667501
"Uncalled bet of 1.65 returned to ""MineSweeperPro @ 1CyApOBBYk""",2025-03-27T23:34:56.675Z,174311849667500
"""james @ yIasX5_n4b"" folds",2025-03-27T23:34:55.867Z,174311849586700
"""MineSweeperPro @ 1CyApOBBYk"" raises to 2.65",2025-03-27T23:34:48.398Z,174311848839800
"""james @ yIasX5_n4b"" posts a big blind of 1.00",2025-03-27T23:34:46.920Z,174311848692007
"""MineSweeperPro @ 1CyApOBBYk"" posts a small blind of 0.50",2025-03-27T23:34:46.920Z,174311848692006
"""MineSweeperPro @ 1CyApOBBYk"" posts an ante of 0.10",2025-03-27T23:34:46.920Z,174311848692005
"""james @ yIasX5_n4b"" posts an ante of 0.10",2025-03-27T23:34:46.920Z,174311848692004
"Your hand is 9♥, 3♠",2025-03-27T23:34:46.920Z,174311848692002
"Player stacks: #1 ""james @ yIasX5_n4b"" (133.17) | #2 ""MineSweeperPro @ 1CyApOBBYk"" (116.83)",2025-03-27T23:34:46.920Z,174311848692001
"-- starting hand #15 (id: thimv7sqy0m5)  (No Limit Texas Hold'em) (dealer: ""MineSweeperPro @ 1CyApOBBYk"") --",2025-03-27T23:34:46.920Z,174311848692000
"-- ending hand #14 --",2025-03-27T23:34:44.011Z,174311848401102
"""james @ yIasX5_n4b"" collected 2.20 from pot",2025-03-27T23:34:44.011Z,174311848401101
"Uncalled bet of 1.65 returned to ""james @ yIasX5_n4b""",2025-03-27T23:34:44.011Z,174311848401100
"""MineSweeperPro @ 1CyApOBBYk"" folds",2025-03-27T23:34:43.171Z,174311848317100
"""james @ yIasX5_n4b"" raises to 2.65",2025-03-27T23:34:38.966Z,174311847896600
"""MineSweeperPro @ 1CyApOBBYk"" posts a big blind of 1.00",2025-03-27T23:34:32.025Z,174311847202507
"""james @ yIasX5_n4b"" posts a small blind of 0.50",2025-03-27T23:34:32.025Z,174311847202506
"""MineSweeperPro @ 1CyApOBBYk"" posts an ante of 0.10",2025-03-27T23:34:32.025Z,174311847202505
"""james @ yIasX5_n4b"" posts an ante of 0.10",2025-03-27T23:34:32.025Z,174311847202504
"Your hand is 10♦, J♣",2025-03-27T23:34:32.025Z,174311847202502
"Player stacks: #1 ""james @ yIasX5_n4b"" (132.07) | #2 ""MineSweeperPro @ 1CyApOBBYk"" (117.93)",2025-03-27T23:34:32.025Z,174311847202501
"-- starting hand #14 (id: mkj5dlohpszj)  (No Limit Texas Hold'em) (dealer: ""james @ yIasX5_n4b"") --",2025-03-27T23:34:32.025Z,174311847202500
"-- ending hand #13 --",2025-03-27T23:34:29.107Z,174311846910702
"""MineSweeperPro @ 1CyApOBBYk"" collected 2.20 from pot",2025-03-27T23:34:29.107Z,174311846910701
"Uncalled bet of 1.65 returned to ""MineSweeperPro @ 1CyApOBBYk""",2025-03-27T23:34:29.107Z,174311846910700
"""james @ yIasX5_n4b"" folds",2025-03-27T23:34:28.267Z,174311846826700
"""MineSweeperPro @ 1CyApOBBYk"" raises to 2.65",2025-03-27T23:34:25.959Z,174311846595900
"""james @ yIasX5_n4b"" posts a big blind of 1.00",2025-03-27T23:34:23.695Z,174311846369507
"""MineSweeperPro @ 1CyApOBBYk"" posts a small blind of 0.50",2025-03-27T23:34:23.695Z,174311846369506
"""MineSweeperPro @ 1CyApOBBYk"" posts an ante of 0.10",2025-03-27T23:34:23.695Z,174311846369505
"""james @ yIasX5_n4b"" posts an ante of 0.10",2025-03-27T23:34:23.695Z,174311846369504
"Your hand is 10♣, 6♥",2025-03-27T23:34:23.695Z,174311846369502
"Player stacks: #1 ""james @ yIasX5_n4b"" (133.17) | #2 ""MineSweeperPro @ 1CyApOBBYk"" (116.83)",2025-03-27T23:34:23.695Z,174311846369501
"-- starting hand #13 (id: 6wvhwqseet5d)  (No Limit Texas Hold'em) (dealer: ""MineSweeperPro @ 1CyApOBBYk"") --",2025-03-27T23:34:23.695Z,174311846369500
"-- ending hand #12 --",2025-03-27T23:34:20.756Z,174311846075602
"""james @ yIasX5_n4b"" collected 2.20 from pot",2025-03-27T23:34:20.756Z,174311846075601
"Uncalled bet of 1.65 returned to ""james @ yIasX5_n4b""",2025-03-27T23:34:20.756Z,174311846075600
"""MineSweeperPro @ 1CyApOBBYk"" folds",2025-03-27T23:34:19.945Z,174311845994500
"""james @ yIasX5_n4b"" raises to 2.65",2025-03-27T23:34:16.799Z,174311845679900
"""MineSweeperPro @ 1CyApOBBYk"" posts a big blind of 1.00",2025-03-27T23:34:13.990Z,174311845399007
"""james @ yIasX5_n4b"" posts a small blind of 0.50",2025-03-27T23:34:13.990Z,174311845399006
"""MineSweeperPro @ 1CyApOBBYk"" posts an ante of 0.10",2025-03-27T23:34:13.990Z,174311845399005
"""james @ yIasX5_n4b"" posts an ante of 0.10",2025-03-27T23:34:13.990Z,174311845399004
"Your hand is 8♣, A♠",2025-03-27T23:34:13.990Z,174311845399002
"Player stacks: #1 ""james @ yIasX5_n4b"" (132.07) | #2 ""MineSweeperPro @ 1CyApOBBYk"" (117.93)",2025-03-27T23:34:13.990Z,174311845399001
"-- starting hand #12 (id: 66uhcagsscgx)  (No Limit Texas Hold'em) (dealer: ""james @ yIasX5_n4b"") --",2025-03-27T23:34:13.990Z,174311845399000
"""james @ yIasX5_n4b"" shows a 10♠, A♣.",2025-03-27T23:34:12.441Z,174311845244100
"""MineSweeperPro @ 1CyApOBBYk"" shows a 9♣, 9♦.",2025-03-27T23:34:10.207Z,174311845020700
"-- ending hand #11 --",2025-03-27T23:34:09.675Z,174311844967502
"""MineSweeperPro @ 1CyApOBBYk"" collected 5.50 from pot",2025-03-27T23:34:09.675Z,174311844967501
"Uncalled bet of 2.75 returned to ""MineSweeperPro @ 1CyApOBBYk""",2025-03-27T23:34:09.675Z,174311844967500
"""james @ yIasX5_n4b"" folds",2025-03-27T23:34:08.822Z,174311844882200
"""MineSweeperPro @ 1CyApOBBYk"" bets 2.75",2025-03-27T23:34:05.063Z,174311844506300
"""james @ yIasX5_n4b"" checks",2025-03-27T23:34:02.437Z,174311844243700
"Flop:  [2♥, 3♦, 8♦]",2025-03-27T23:34:00.069Z,174311844006900
"""james @ yIasX5_n4b"" calls 2.65",2025-03-27T23:33:59.233Z,174311843923300
"""MineSweeperPro @ 1CyApOBBYk"" raises to 2.65",2025-03-27T23:33:56.346Z,174311843634600
"""james @ yIasX5_n4b"" posts a big blind of 1.00",2025-03-27T23:33:54.722Z,174311843472207
"""MineSweeperPro @ 1CyApOBBYk"" posts a small blind of 0.50",2025-03-27T23:33:54.722Z,174311843472206
"""MineSweeperPro @ 1CyApOBBYk"" posts an ante of 0.10",2025-03-27T23:33:54.722Z,174311843472205
"""james @ yIasX5_n4b"" posts an ante of 0.10",2025-03-27T23:33:54.722Z,174311843472204
"Your hand is 10♠, A♣",2025-03-27T23:33:54.722Z,174311843472202
"Player stacks: #1 ""james @ yIasX5_n4b"" (134.82) | #2 ""MineSweeperPro @ 1CyApOBBYk"" (115.18)",2025-03-27T23:33:54.722Z,174311843472201
"-- starting hand #11 (id: xlar0vxagven)  (No Limit Texas Hold'em) (dealer: ""MineSweeperPro @ 1CyApOBBYk"") --",2025-03-27T23:33:54.722Z,174311843472200
"-- ending hand #10 --",2025-03-27T23:33:51.663Z,174311843166303
"""MineSweeperPro @ 1CyApOBBYk"" shows a J♣, 6♣.",2025-03-27T23:33:51.663Z,174311843166302
"""james @ yIasX5_n4b"" collected 5.50 from pot with K High (combination: K♠, Q♥, 9♥, 8♣, 7♠)",2025-03-27T23:33:51.663Z,174311843166301
"""james @ yIasX5_n4b"" shows a Q♥, K♠.",2025-03-27T23:33:51.663Z,174311843166300
"""james @ yIasX5_n4b"" checks",2025-03-27T23:33:50.846Z,174311843084600
"""MineSweeperPro @ 1CyApOBBYk"" checks",2025-03-27T23:33:49.477Z,174311842947700
"River: 9♥, 7♠, 2♦, 3♣ [8♣]",2025-03-27T23:33:47.381Z,174311842738100
"""james @ yIasX5_n4b"" checks",2025-03-27T23:33:46.557Z,174311842655700
"""MineSweeperPro @ 1CyApOBBYk"" checks",2025-03-27T23:33:43.704Z,174311842370400
"Turn: 9♥, 7♠, 2♦ [3♣]",2025-03-27T23:33:41.889Z,174311842188900
"""james @ yIasX5_n4b"" checks",2025-03-27T23:33:41.073Z,174311842107300
"""MineSweeperPro @ 1CyApOBBYk"" checks",2025-03-27T23:33:38.867Z,174311841886700
"Flop:  [9♥, 7♠, 2♦]",2025-03-27T23:33:38.050Z,174311841805000
"""MineSweeperPro @ 1CyApOBBYk"" calls 2.65",2025-03-27T23:33:37.205Z,174311841720500
"""james @ yIasX5_n4b"" raises to 2.65",2025-03-27T23:33:34.892Z,174311841489200
"""MineSweeperPro @ 1CyApOBBYk"" posts a big blind of 1.00",2025-03-27T23:33:32.166Z,174311841216607
"""james @ yIasX5_n4b"" posts a small blind of 0.50",2025-03-27T23:33:32.166Z,174311841216606
"""MineSweeperPro @ 1CyApOBBYk"" posts an ante of 0.10",2025-03-27T23:33:32.166Z,174311841216605
"""james @ yIasX5_n4b"" posts an ante of 0.10",2025-03-27T23:33:32.166Z,174311841216604
"Your hand is Q♥, K♠",2025-03-27T23:33:32.166Z,174311841216602
"Player stacks: #1 ""james @ yIasX5_n4b"" (132.07) | #2 ""MineSweeperPro @ 1CyApOBBYk"" (117.93)",2025-03-27T23:33:32.166Z,174311841216601
"-- starting hand #10 (id: 0lqkqvcnpx1t)  (No Limit Texas Hold'em) (dealer: ""james @ yIasX5_n4b"") --",2025-03-27T23:33:32.166Z,174311841216600
"-- ending hand #9 --",2025-03-27T23:33:29.233Z,174311840923302
"""james @ yIasX5_n4b"" collected 1.20 from pot",2025-03-27T23:33:29.233Z,174311840923301
"Uncalled bet of 0.50 returned to ""james @ yIasX5_n4b""",2025-03-27T23:33:29.233Z,174311840923300
"""MineSweeperPro @ 1CyApOBBYk"" folds",2025-03-27T23:33:28.380Z,174311840838000
"""james @ yIasX5_n4b"" posts a big blind of 1.00",2025-03-27T23:33:26.562Z,174311840656207
"""MineSweeperPro @ 1CyApOBBYk"" posts a small blind of 0.50",2025-03-27T23:33:26.562Z,174311840656206
"""MineSweeperPro @ 1CyApOBBYk"" posts an ante of 0.10",2025-03-27T23:33:26.562Z,174311840656205
"""james @ yIasX5_n4b"" posts an ante of 0.10",2025-03-27T23:33:26.562Z,174311840656204
"Your hand is A♦, 5♣",2025-03-27T23:33:26.562Z,174311840656202
"Player stacks: #1 ""james @ yIasX5_n4b"" (131.47) | #2 ""MineSweeperPro @ 1CyApOBBYk"" (118.53)",2025-03-27T23:33:26.562Z,174311840656201
